id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1473128098522537987	1473128098522537987	2021-12-20 22:08:02 EST	2021-12-20	22:08:02	-0500	1411988433090715651	koa_waje	Waje Koa		Luhut Wanti-wanti Lonjakan Kasus Covid Usai Libur Nataru  https://t.co/8A1LEOIYiJ Prokes Cegah Omicron	in	[]	['https://ekbis.sindonews.com/read/627513/34/luhut-wanti-wanti-lonjakan-kasus-covid-usai-libur-nataru-1639440724']	[]	0	0	0	[]	[]	https://twitter.com/koa_waje/status/1473128098522537987	False		0								[]				
1473128076657655810	1473128076657655810	2021-12-20 22:07:57 EST	2021-12-20	22:07:57	-0500	15659603	philikon	philiKON		Omicron is here and it's spreading like wildfire. I myself just recovered from a short but intense Covid-19 infection, a wake-up call for my friends and me. The post-vaxx era of almost-back-to-normal as we knew it is over for now. It is time to realize this. Fast.	en	[]	[]	[]	4	3	9	[]	[]	https://twitter.com/philikon/status/1473128076657655810	False		0								[]				
1473128060400676864	1473128060400676864	2021-12-20 22:07:53 EST	2021-12-20	22:07:53	-0500	77509999	sunandavashisht	Sunanda Vashisht		Omicron is now the dominant COVID strain in the U.S., making up 73% of new infections.   https://t.co/UjQjdaQqeK	en	[]	['https://www.npr.org/sections/coronavirus-live-updates/2021/12/20/1066083896/omicron-is-now-the-dominant-covid-strain-in-the-u-s-making-up-73-of-cases']	[]	0	11	17	[]	[]	https://twitter.com/sunandavashisht/status/1473128060400676864	False		0								[]				
1473128059951800320	1473128059951800320	2021-12-20 22:07:53 EST	2021-12-20	22:07:53	-0500	2722483012	rian_blackonyx	Ice Queen🇯🇲🙎🏾		Omicron Variant Accounts for 73% of U.S. Covid-19 Cases, CDC Says - The Wall Street Journal  https://t.co/rGWLqDSNFE	en	[]	['https://apple.news/AKsDllJdrRLeqIx6JBGt-7A']	[]	0	0	0	[]	[]	https://twitter.com/Rian_BlackOnyx/status/1473128059951800320	False		0								[]				
1473128057506603010	1473107458801426433	2021-12-20 22:07:52 EST	2021-12-20	22:07:52	-0500	1124158305582993408	rcardhulk	rcardhulk		@vinsonousley @POTUS Texas' Harris County records first US death linked to Omicron variant   The man, aged between 50-60 years old, was at higher risk of severe complications from COVID-19 as he was unvaccinated, the health department said in a statement.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/rcardhulk/status/1473128057506603010	False		0								[{'screen_name': 'vinsonousley', 'name': 'Vince', 'id': '1388594283926667265'}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]				
1473128035541037065	1473065604328398853	2021-12-20 22:07:47 EST	2021-12-20	22:07:47	-0500	1057764671221129216	flgotarheels	FLTarHeel♥️M4A		@scottdavidherr @HealthyFla Yep.  “Omicron has become the predominant strain of Covid-19 in Orange County, according to wastewater surveillance testing …”            -Orlando Sentinel, Dec 15, 2021  https://t.co/rTXECNdL8n	en	[]	[]	['https://pbs.twimg.com/media/FHGaI22WUAElJc-.jpg']	0	0	1	[]	[]	https://twitter.com/flgotarheels/status/1473128035541037065	False		1	https://pbs.twimg.com/media/FHGaI22WUAElJc-.jpg							[{'screen_name': 'scottdavidherr', 'name': 'Scott Herr', 'id': '16260329'}, {'screen_name': 'HealthyFla', 'name': 'Florida Dept. of Health', 'id': '296814488'}]				
1473128007204102145	1473128007204102145	2021-12-20 22:07:40 EST	2021-12-20	22:07:40	-0500	1316752625795121152	twittkita31	Twitt_Kita		Cegah lonjakan Covid 19 jelang Nataru Prokes Cegah Omicron  https://t.co/8n1vBEQyy4	in	[]	[]	['https://pbs.twimg.com/media/FHGaG3cVkAQCuGD.jpg']	0	0	0	[]	[]	https://twitter.com/TwittKita31/status/1473128007204102145	False		1	https://pbs.twimg.com/media/FHGaG3cVkAQCuGD.jpg							[]				
1473127959523315712	1473127959523315712	2021-12-20 22:07:29 EST	2021-12-20	22:07:29	-0500	177015905	wombat389	Peter Dixon		States push Commonwealth and ATAGI to shorten COVID booster intervals to combat Omicron  https://t.co/p4IBCI33ut via @ABCaustralia	en	[{'screen_name': 'abcaustralia', 'name': 'abc australia', 'id': '16714896'}]	['https://www.abc.net.au/news/2021-12-21/states-covid-vaccine-booster-push-to-combat-omicron/100716056?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web']	[]	0	0	0	[]	[]	https://twitter.com/Wombat389/status/1473127959523315712	False		0								[]				
1473127936526061574	1473127936526061574	2021-12-20 22:07:24 EST	2021-12-20	22:07:24	-0500	1453270633	hillbeverlyhill	BJ		Report: 1st Omicron-linked COVID-19 death reported in Harris Country  https://t.co/BX6jJ3Rg1X	en	[]	['https://www.chron.com/coronavirus/article/Omicron-Houston-death-cases-hospitalizations-16717980.php']	[]	1	0	2	[]	[]	https://twitter.com/HillBeverlyhill/status/1473127936526061574	False		0								[]				
1473127936270254082	1473127936270254082	2021-12-20 22:07:24 EST	2021-12-20	22:07:24	-0500	1042498579909107712	contrareplicamx	ContraRéplica		🇲🇽🦠 La Global Initiative on Sharing All Influenza Data contabiliza 25 contagios de covid-19 causados por la variante ómicron en México.   https://t.co/i1pftbtSZU	es	[]	['https://www.contrareplica.mx/nota-Reportan-25-casos-de-covid-omicron-en-Mexico-2021201239']	[]	0	1	0	[]	[]	https://twitter.com/ContraReplicaMX/status/1473127936270254082	False		0								[]				
1473127922449879040	1473127922449879040	2021-12-20 22:07:20 EST	2021-12-20	22:07:20	-0500	52486241	roaraz	roaraz 🚩🚩🚩🚩🚩		3 vozes eliminadas por teste de Covid  e o povo fld em aglomerar no final do ano. Gripe, Ômicron, crianças sem vacina, não é hora de lotar hospitais.	pt	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/roaraz/status/1473127922449879040	False	https://twitter.com/tvglobo/status/1473108122571091975	0								[]				
1473127913398616065	1473127913398616065	2021-12-20 22:07:18 EST	2021-12-20	22:07:18	-0500	1300492204075552768	kcveteran4thivy	Terry		Well, Now @POTUS has been exposed to #Covid by a staffer.  3 out of 4 cases now are #Omicron.  #KansasCity #Missouri #Kansas	en	[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]	[]	[]	0	0	0	['covid', 'omicron', 'kansascity', 'missouri', 'kansas']	[]	https://twitter.com/KCVeteran4thIVY/status/1473127913398616065	False		0								[]				
1473127913159462915	1473127913159462915	2021-12-20 22:07:18 EST	2021-12-20	22:07:18	-0500	1316752625795121152	twittkita31	Twitt_Kita		Cegah penularan Covid 19 saat Nataru  Prokes Cegah Omicron  https://t.co/xyNSFfzvIo	in	[]	[]	['https://pbs.twimg.com/media/FHGaATkVUAMNyYD.jpg']	0	0	1	[]	[]	https://twitter.com/TwittKita31/status/1473127913159462915	False		1	https://pbs.twimg.com/media/FHGaATkVUAMNyYD.jpg							[]				
1473127897711796225	1473068629524910084	2021-12-20 22:07:14 EST	2021-12-20	22:07:14	-0500	267485131	npchilds	Nick Childs		@shmish @garymasonglobe Unfortunately I live in Alberta, where pandemic leadership now consists of Kenney saying: 1. why bother with restrictions, people don't follow them anyway; and, 2. we're all going to get COVID-Omicron, hopefully it won't kill us.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/npchilds/status/1473127897711796225	False		0								[{'screen_name': 'shmish', 'name': 'Doug Smith', 'id': '16098754'}, {'screen_name': 'garymasonglobe', 'name': 'Gary Mason', 'id': '234535486'}]				
1473127895736274948	1473127895736274948	2021-12-20 22:07:14 EST	2021-12-20	22:07:14	-0500	859993803066716160	brat2381	Miss Aja		⚡️ “Harris County reports 1st Omicron-linked COVID-19 death” by @chron  https://t.co/OaWOgBHeaK	en	[{'screen_name': 'chron', 'name': 'chron', 'id': '1309271240562151425'}]	['https://twitter.com/i/events/1473073871112720386']	[]	1	1	7	[]	[]	https://twitter.com/brat2381/status/1473127895736274948	False		0								[]				
1473127877805674506	1473127877805674506	2021-12-20 22:07:10 EST	2021-12-20	22:07:10	-0500	3477082831	jeepinchihuahua	JeepinChihuahua		I feel like I’m the only one that’s panicking about omicron. They say it’s so transmissible that even vaccinated peeps will eventually get it. Utah is so bad at covid that I am worrying about my vaxxed &amp; boosted parents catching it from some idiot out there. 💉💉💉 please!	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/JeepinChihuahua/status/1473127877805674506	False		0								[]				
1473127836336541698	1473127836336541698	2021-12-20 22:07:00 EST	2021-12-20	22:07:00	-0500	2794507573	kotabekasikeren	Bekasi Keren		Yuk mengenal lebih jauh tentang gejala COVID-19 varian Omicron yang katanya berbeda dari varian COVID lainnya😷  https://t.co/xaWINxz8RH	in	[]	[]	['https://pbs.twimg.com/media/FHF-dRqVkAEEmMg.jpg']	0	0	0	[]	[]	https://twitter.com/kotabekasikeren/status/1473127836336541698	False		1	https://pbs.twimg.com/media/FHF-dRqVkAEEmMg.jpg							[]				
1473127785866555393	1473127785866555393	2021-12-20 22:06:48 EST	2021-12-20	22:06:48	-0500	106247388	frankytts	Franky Tts		COVID-19 - The incubation period for Omicron is down to as little as three days compare about five days for Alpha and four days for Delta  https://t.co/NcSMghJCZU	en	[]	['https://www.theatlantic.com/science/archive/2021/12/omicron-incubation-period-testing/621066/']	[]	0	0	0	[]	[]	https://twitter.com/FrankyTts/status/1473127785866555393	False		0								[]				
1473127779885539329	1473127779885539329	2021-12-20 22:06:46 EST	2021-12-20	22:06:46	-0500	1172597630058278912	mrdonkeynpo	MrDonkey		Factbox: US Banks Tighten COVID-19 Precautions As Omicron Variant Spreads  https://t.co/PnLqqtTPwt	en	[]	['https://tittlepress.com/covid19/1389765/']	[]	0	0	0	[]	[]	https://twitter.com/mrdonkeyNPO/status/1473127779885539329	False		0								[]				
1473127775355781133	1473078973093629955	2021-12-20 22:06:45 EST	2021-12-20	22:06:45	-0500	170280910	lauramiers	Laura Miers		@perdidostschool If Delta is “Covid on steroids,” what is Omicron? More importantly, what will future variants look like?	en	[]	[]	[]	1	2	22	[]	[]	https://twitter.com/LauraMiers/status/1473127775355781133	False		0								[{'screen_name': 'perdidostschool', 'name': 'rbe', 'id': '2212472492'}]				
1473127771991904262	1473127771991904262	2021-12-20 22:06:44 EST	2021-12-20	22:06:44	-0500	1423331321590517760	scoutbuggy	Ray		"didn't realize the ""eat the bug"" meme was actually about the covid-19 omicron illness"	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/scoutbuggy/status/1473127771991904262	False		0								[]				
1473127771815747587	1473127771815747587	2021-12-20 22:06:44 EST	2021-12-20	22:06:44	-0500	1398687202507472904	tittlepress	TittlePress		Factbox: US Banks Tighten COVID-19 Precautions As Omicron Variant Spreads  https://t.co/xv5Mt9hpVK	en	[]	['https://tittlepress.com/covid19/1389765/']	[]	0	0	0	[]	[]	https://twitter.com/TittlePress/status/1473127771815747587	False		0								[]				
1473127750232084480	1473127750232084480	2021-12-20 22:06:39 EST	2021-12-20	22:06:39	-0500	721369358241386496	surya_tvveets	Surya Narayana		$SPY  Omicron isn't Covid April 2020...not even close. Get a grip. 📢	en	[]	[]	[]	0	0	0	[]	['spy']	https://twitter.com/surya_tvveets/status/1473127750232084480	False		0								[]				
1473127739746131970	1473127739746131970	2021-12-20 22:06:37 EST	2021-12-20	22:06:37	-0500	1258257984	mpaolacb	🍉 Bloom 🇨🇴🧣		La verdad le tengo más miedo al Omicron que al COVID, muchísimo antes de que llegara la variante.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/MPaolaCB/status/1473127739746131970	False		0								[]				
1473127737690923011	1473127737690923011	2021-12-20 22:06:36 EST	2021-12-20	22:06:36	-0500	17448223	aeriven	Jenny ✨ Forge ahead.		9yo finally got his first Covid shot today. I know Omicron makes the future look a lot more uncertain than I’d like, but this mom is breathing a little bit easier now. ❤️	en	[]	[]	[]	0	0	4	[]	[]	https://twitter.com/aeriven/status/1473127737690923011	False		0								[]				
1473127734243123204	1473074869340409856	2021-12-20 22:06:35 EST	2021-12-20	22:06:35	-0500	1209195241909227521	rvsanch2112	Fhloston2112		@LinaHidalgoTX Doc where I got tested at Sunday said certain meds they've been using to fight covid symptoms don't work against omicron. I've heard it's less harsh than the Delta, thankfully, but there's always things to watch out for.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/rvsanch2112/status/1473127734243123204	False		0								[{'screen_name': 'LinaHidalgoTX', 'name': 'Lina Hidalgo', 'id': '247174365'}]				
1473127706300760066	1473127706300760066	2021-12-20 22:06:29 EST	2021-12-20	22:06:29	-0500	1249837748871139338	valideapp	Valide App		Omicron balaie le pays, maintenant 73% des cas de COVID-19 aux États-Unis |  Infos santé  https://t.co/n1gL8uoRan	fr	[]	['https://ift.tt/3pdbH9h']	[]	0	0	0	[]	[]	https://twitter.com/valideapp/status/1473127706300760066	False		0								[]				
1473127692702736390	1473127692702736390	2021-12-20 22:06:25 EST	2021-12-20	22:06:25	-0500	479116114	taypeinternat	taype international		Omicron Is Now The Dominant COVID-19 Variant In The U.S.  #COVID   https://t.co/We2gYIQap3	en	[]	['https://www.huffpost.com/entry/omicron-variant-us-covid-19-coronavirus_n_61c108d1e4b0c7d8b8937deb']	[]	0	0	0	['covid']	[]	https://twitter.com/taypeinternat/status/1473127692702736390	False		0								[]				
1473127686792953863	1473127686792953863	2021-12-20 22:06:24 EST	2021-12-20	22:06:24	-0500	32739250	yvonnesalinas	Yvonne💋		Anti-Vax Champion Kickboxer Dies After Contracting ‘Little Virus’ COVID-19 #SmartNews #COVID #Delta #Omicron   https://t.co/8NLNZrrlow	en	[]	['https://www.thedailybeast.com/anti-vaxxer-frederic-sinistra-belgiums-champion-kickboxer-dies-from-complications-with-covid-19']	[]	0	0	0	['smartnews', 'covid', 'delta', 'omicron']	[]	https://twitter.com/YvonneSalinas/status/1473127686792953863	False		0								[]				
1473127667096559617	1473127667096559617	2021-12-20 22:06:19 EST	2021-12-20	22:06:19	-0500	1044075836	bumblejoke	Bumble Bee		#COVID19 omicron les avis diverge mais pas tant que ca le covid melanger au sida en afrique du sud pays le plus contaminé du sida au monde ben on va se le taper en contagiosité pas en mortalité qui sait ce que donnera  Le prochain variant quand le covid se melangera a Ebola	fr	[]	[]	[]	0	1	0	['covid19']	[]	https://twitter.com/BumbleJoke/status/1473127667096559617	False		0								[]				
1473127645969801217	1473127645969801217	2021-12-20 22:06:14 EST	2021-12-20	22:06:14	-0500	3235220526	khan279imran	imran khan		Omicron sweeps across nation, now 73% of new US COVID cases  https://t.co/yavgVkESEZ	en	[]	['https://know24news.kashtee.in/omicron-sweeps-across-nation-now-73-of-new-us-covid-cases/']	[]	0	0	0	[]	[]	https://twitter.com/Khan279Imran/status/1473127645969801217	False		0								[]				
1473127644518440966	1473127642916261890	2021-12-20 22:06:14 EST	2021-12-20	22:06:14	-0500	935888341425418241	bonnybrazil	Bonny Brazil		Will fry that up Wednesday and take to former coworkers. Drop some off to a friend who has COVID. She's a essential worker. Pharm tech. Shot giver. Has omicron. Can't come to Christmas dinner. I'll check to see if needs grocery. Will just leave at door.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BonnyBrazil/status/1473127644518440966	False		0								[]				
1473127630073434113	1473127630073434113	2021-12-20 22:06:11 EST	2021-12-20	22:06:11	-0500	711914061072625665	drgurdeepparhar	Gurdeep Parhar		Pfizer-BioNTech pushing 3-dose COVID-19 vaccination to fight omicron variant   https://t.co/FdMftCBDQQ	en	[]	['https://bhive.nectar.social/XndX5X']	[]	0	0	0	[]	[]	https://twitter.com/DrGurdeepParhar/status/1473127630073434113	False		0								[]				
1473127617754714115	1473127617754714115	2021-12-20 22:06:08 EST	2021-12-20	22:06:08	-0500	205864193	thereidout	The ReidOut		#COVID is raging again across the U.S. as the holiday season continues, with the #omicron variant posing a new threat. Washington, DC @MayorBowser joins @TheReidOut to discuss. #reiders  https://t.co/wUj1Fr76ZL	en	[{'screen_name': 'mayorbowser', 'name': 'mayor muriel bowser', 'id': '976542720'}, {'screen_name': 'thereidout', 'name': 'the reidout', 'id': '205864193'}]	['https://trib.al/ocaACH8']	[]	6	5	20	['covid', 'omicron', 'reiders']	[]	https://twitter.com/thereidout/status/1473127617754714115	False		0								[]				
1473127611123613699	1473127611123613699	2021-12-20 22:06:06 EST	2021-12-20	22:06:06	-0500	731171734292992000	damo724	ADAM DECURTIS		‘I’M SICK OF COVID!’: Triple vaxxed Shepard Smith rants about pandemic, asks CDC Director if he’d be ‘better off’ getting Omicron  https://t.co/stXWu42yql via @breaking911	en	[{'screen_name': 'breaking911', 'name': 'breaking911', 'id': '375721095'}]	['https://breaking911.com/im-sick-of-covid-triple-vaxxed-shepard-smith-rants-about-pandemic-asks-cdc-director-if-hed-be-better-off-getting-omicron/']	[]	0	0	0	[]	[]	https://twitter.com/damo724/status/1473127611123613699	False		0								[]				
1473127588507754499	1473127588507754499	2021-12-20 22:06:01 EST	2021-12-20	22:06:01	-0500	909985169741824000	fahmipetiga	PPP10		Aneh sekali promosikan rokok hanya karena ditunjang foto artis tidak populer di tengah ancaman Covid-19, baik varian Beta &amp; Delta yang terbukti mematikan &amp; sangat menular, maupun ancaman potensial varian Omicron. Merokok itu makin berisiko saat terkena Covid	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/FahmiPetiga/status/1473127588507754499	False		0								[]				
1473127583671795717	1473127583671795717	2021-12-20 22:05:59 EST	2021-12-20	22:05:59	-0500	140798905	zeebusiness	Zee Business		Indian markets closed with losses of over 2 per cent on Monday following muted global cues, sell-off from foreign investors and the rising cases of new covid variant Omicron. #StockMarket @kshanand   https://t.co/Q2vLBChGS5	en	[{'screen_name': 'kshanand', 'name': 'kshittij anand', 'id': '117660185'}]	['https://www.zeebiz.com/market-news/news-buy-sell-or-hold-what-should-investors-do-with-hero-motocorp-au-small-finance-bandhan-bank-173969']	[]	0	0	7	['stockmarket']	[]	https://twitter.com/ZeeBusiness/status/1473127583671795717	False		0								[]				
1473127582124044293	1473127582124044293	2021-12-20 22:05:59 EST	2021-12-20	22:05:59	-0500	1444948329423687681	xavierc77448146	Xavier Carter		U.S. CDC estimates Omicron accounts for over 73 pct of new weekly COVID -     https://t.co/TGNIYxRpOR	en	[]	['http://www.news.cn/english/2021-12/21/c_1310384907.htm?bsh_bid=5662276353']	[]	0	0	0	[]	[]	https://twitter.com/XavierC77448146/status/1473127582124044293	False		0								[]				
1473127573521858560	1473127573521858560	2021-12-20 22:05:57 EST	2021-12-20	22:05:57	-0500	706695755592044545	eztango	Ez英単語		 https://t.co/NlmN1A1Ovi (LV.11) Shionogi says its COVID pill under development effective against Omicron - Japan Today  https://t.co/HpxuZSC7Q4	en	[]	['https://ez-tango.com/newwdata/20211221120557466362.html#listtop', 'https://japantoday.com/category/national/shionogi%27s-covid-pill-under-development-effective-against-omicron?utm_source=twitter&utm_medium=referral&utm_campaign=dlvr.it']	[]	0	0	0	[]	[]	https://twitter.com/eztango/status/1473127573521858560	False		0								[]				
1473127544627122176	1473127544627122176	2021-12-20 22:05:50 EST	2021-12-20	22:05:50	-0500	2570001	rhianna	Rhianna Rita Starr		How Omicron is changing the COVID-19 rules: Here's what you need to know  https://t.co/js4TBG0qMn via @nypost	en	[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]	['https://nypost.com/2021/12/20/how-omicron-is-changing-the-covid-19-rules/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons']	[]	0	0	0	[]	[]	https://twitter.com/rhianna/status/1473127544627122176	False		0								[]				
1473127543402385410	1473127543402385410	2021-12-20 22:05:50 EST	2021-12-20	22:05:50	-0500	893696076481519616	quickcartwp	QuickCart		COVID: Omicron variant rockets to dominance across U.S.  https://t.co/Gqqm153y8E	en	[]	['https://rssfeeds.cloudsite.builders/2021/12/20/covid-omicron-variant-rockets-to-dominance-across-u-s/']	[]	0	0	0	[]	[]	https://twitter.com/QuickCartWP/status/1473127543402385410	False		0								[]				
1473127543217733638	1473127543217733638	2021-12-20 22:05:50 EST	2021-12-20	22:05:50	-0500	176605821	jervy33	Scott Jervis		Haven't heard the word COVID lately, Just OMICRON!! The mild cold version!!	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/jervy33/status/1473127543217733638	False		0								[]				
1473127521147359235	1473108660750589953	2021-12-20 22:05:45 EST	2021-12-20	22:05:45	-0500	1274856693550256128	spencerhaberma1	omicron spells moronic		@JacqueHayes19 He also said he would eradicate covid before the vaccine   So whatever happened to that plan	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/SpencerHaberma1/status/1473127521147359235	False		0								[{'screen_name': 'JacqueHayes19', 'name': 'JH', 'id': '1418344530269638659'}]				
1473127502243639298	1473127502243639298	2021-12-20 22:05:40 EST	2021-12-20	22:05:40	-0500	122176606	branemark1	bekho tigre . dr branemark		20 de diciembre (Reuters) - Un número creciente de países está reduciendo el tiempo de espera para los refuerzos de la vacuna COVID-19 de seis meses a tan solo tres en un intento por evitar un nuevo aumento en las infecciones de la variante Omicron.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/branemark1/status/1473127502243639298	False		0								[]				
1473127501266403331	1473127501266403331	2021-12-20 22:05:40 EST	2021-12-20	22:05:40	-0500	17428614	cheaptarts	Cheaptarts 🌊🍍🦋		@dj_ewi it’s going to be bad. This guy had covid once. Not vaccinated &amp; now he’s the first person to die of Omicron in US. #GetVaccinated ppl.	en	[]	[]	[]	1	0	1	['getvaccinated']	[]	https://twitter.com/Cheaptarts/status/1473127501266403331	False	https://twitter.com/sirimahanthesh/status/1473080879174066179	0								[]				
1473127489060818946	1473127489060818946	2021-12-20 22:05:37 EST	2021-12-20	22:05:37	-0500	30846824	toicitiesnews	TOI Cities		Bhopal: Two more with travel history test Covid positive, no Omicron case so far  https://t.co/uttGD8ThOi	en	[]	['http://toi.in/p0WBVb']	[]	0	0	0	[]	[]	https://twitter.com/TOICitiesNews/status/1473127489060818946	False		0								[]				
1473127487303720961	1473127487303720961	2021-12-20 22:05:37 EST	2021-12-20	22:05:37	-0500	952146923057766400	timjones1001	Tim Jones		Ontario vax data:  vaxxes' effectiveness against transmission waning quickly  Vax passports have no point if the vaxxed also get infected in large numbers  Covid hospitalizations in Ontario: low Omicron: seemingly much less virulent  Stop the mandate   https://t.co/ABKkCEX2HK  https://t.co/uEY8lvKghB	en	[]	['https://covid-19.ontario.ca/data']	['https://pbs.twimg.com/media/FHGXRdGXsAM6MX_.jpg']	0	0	0	[]	[]	https://twitter.com/timjones1001/status/1473127487303720961	False		1	https://pbs.twimg.com/media/FHGXRdGXsAM6MX_.jpg							[]				
1473127486011629572	1473127486011629572	2021-12-20 22:05:36 EST	2021-12-20	22:05:36	-0500	17168275	senorpena	Señor Peña		So it looks like the #antivaxxers will NOT be able to procreate…what?  Omicron infections appear no less severe than Delta; COVID-19 lowers sperm count, motility  https://t.co/a1w30yRzdT	en	[]	['https://www.reuters.com/business/healthcare-pharmaceuticals/omicron-infections-appear-no-less-severe-than-delta-covid-19-lowers-sperm-count-2021-12-20/']	[]	0	0	0	['antivaxxers']	[]	https://twitter.com/SenorPena/status/1473127486011629572	False		0								[]				
1473127477904035845	1473127477904035845	2021-12-20 22:05:34 EST	2021-12-20	22:05:34	-0500	774291223842463744	betterhn50	Hacker News 50		CDC: Omicron 73% of US Covid Cases Last Week  https://t.co/dZjQ5CTa4u ( https://t.co/F60idOJK4s)	en	[]	['https://covid.cdc.gov/covid-data-tracker/#variant-proportions', 'https://news.ycombinator.com/item?id=29633002']	[]	0	0	0	[]	[]	https://twitter.com/betterhn50/status/1473127477904035845	False		0								[]				
1473127471851601923	1473127471851601923	2021-12-20 22:05:33 EST	2021-12-20	22:05:33	-0500	972333464992153600	iamxrpanda	Panda		#OmiCON  There’s been no isolation of omicron.  It’s solely based on 1 doctor’s belief that 1 man, who tested negative, had covid because he complained of tiredness and a headache.   More cases, more fear and lockdowns.  First 10 mins for explanation ⬇️   https://t.co/L7lr5HENZ0	en	[]	['https://www.bitchute.com/channel/CivTSuEjw6Qp/']	[]	0	0	0	['omicon']	[]	https://twitter.com/iamxrpanda/status/1473127471851601923	False		0								[]				
1473127443116752898	1473127443116752898	2021-12-20 22:05:26 EST	2021-12-20	22:05:26	-0500	1411990112196456450	bacaritatimur	Bacaritatimur		Jelang Nataru, Satgas Covid-19 Sampaikan 5 Hal Penting untuk Cegah Peningkatan Kasus  https://t.co/XUYWHcTDht Prokes Cegah Omicron	in	[]	['https://nasional.kompas.com/read/2021/12/15/21080921/jelang-nataru-satgas-covid-19-sampaikan-5-hal-penting-untuk-cegah?page=all']	[]	0	0	0	[]	[]	https://twitter.com/bacaritatimur/status/1473127443116752898	False		0								[]				
1473127434652426244	1473127434652426244	2021-12-20 22:05:24 EST	2021-12-20	22:05:24	-0500	1092550866819780608	eurojournaleng	Euro Journal - English News		Covid news live: WHO declares 2022 to be the year ‘we end the pandemic’ as US says Omicron is now dominant strain | World news  https://t.co/2ncFYGdgOf	en	[]	['https://en.euro-journal.press/2021/12/21/covid-news-live-who-declares-2022-to-be-the-year-we-end-the-pandemic-as-us-says-omicron-is-now-dominant-strain-world-news/']	[]	0	0	0	[]	[]	https://twitter.com/eurojournalENG/status/1473127434652426244	False		0								[]				
1473127430051225602	1473127430051225602	2021-12-20 22:05:23 EST	2021-12-20	22:05:23	-0500	1231044435716296704	soetaertmichael	Michael Soetaert		 https://t.co/GIiIUwEtSh #Omicron #contagious #transmissible like #measles⚕️🗳 U.S. #COVID update: Surge accelerating -New cases: 268,307 -Average: 142,973 (+10,163) -States reporting: 48/50 -In hospital: 67,191 (+326) -In ICU: 16,253 (+37) -New deaths: 1,756 -Average: 1,342 (+27)  https://t.co/CzPpUiIfoe	en	[]	['http://mike4ks.com']	[]	0	0	0	['omicron', 'contagious', 'transmissible', 'measles', 'covid']	[]	https://twitter.com/SoetaertMichael/status/1473127430051225602	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1473127377832194058/pu/img/lySy77EsbHiqGdrD.jpg							[]				
1473127426179809283	1473127426179809283	2021-12-20 22:05:22 EST	2021-12-20	22:05:22	-0500	1397101357992009735	jacinth62	Jacintha		Besarnya Sumber Daya Alam Serta Landainya Penyebaran Covid Menjadikan Indonesia Aman Untuk Berinvestasi Vaksin Cegah Omicron  https://t.co/1NrUhqZXRS	in	[]	[]	['https://pbs.twimg.com/media/FHGZlNNVIAMl11b.jpg']	0	0	0	[]	[]	https://twitter.com/Jacinth62/status/1473127426179809283	False		1	https://pbs.twimg.com/media/FHGZlNNVIAMl11b.jpg							[]				
1473127412099874818	1473127412099874818	2021-12-20 22:05:19 EST	2021-12-20	22:05:19	-0500	350632661	chrislam1991	Cheuk-yuen Lam		Eswatini is having to hospitalize a lower proportion of Covid-19 cases even as the omicron variant spurs a new wave of infections  https://t.co/4pv38w1OOP via @bpolitics	en	[{'screen_name': 'bpolitics', 'name': 'bloomberg politics', 'id': '564111558'}]	['https://www.bloomberg.com/news/articles/2021-12-20/eswatini-s-hospitalization-rate-eases-as-omicron-drives-new-wave']	[]	0	0	0	[]	[]	https://twitter.com/chrislam1991/status/1473127412099874818	False		0								[]				
1473127386728185858	1473116784882376705	2021-12-20 22:05:13 EST	2021-12-20	22:05:13	-0500	1204825296039399424	fjriwlpq	PoliticsJunkie		@latikambourke This is a terrible analysis. There's a slew of data that suggests that border closures don't stop the spread of Covid. The original variant from China was not even as transmissible as Delta and Omicron.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fjriwlpq/status/1473127386728185858	False		0								[{'screen_name': 'latikambourke', 'name': 'Latika M Bourke', 'id': '25036511'}]				
